Time,Temp,DTA,m
86.8,40.75,0.79,4.37
86.9,40.85,0.79,4.37
87,40.94,0.79,4.37
87.1,41.02,0.79,4.37
87.2,41.07,0.79,4.37
87.3,41.09,0.79,4.37
87.4,41.11,0.79,4.37
87.5,41.14,0.79,4.37
87.6,41.18,0.8,4.37
87.7,41.24,0.8,4.37
87.8,41.27,0.8,4.37
87.9,41.24,0.8,4.37
88,41.24,0.8,4.37
88.1,41.31,0.8,4.37
88.2,41.37,0.8,4.37
88.3,41.42,0.8,4.37
88.4,41.43,0.8,4.37
88.5,41.45,0.8,4.37
88.6,41.47,0.8,4.37
88.7,41.44,0.8,4.37
88.8,41.44,0.8,4.37
88.9,41.44,0.8,4.37
89,41.4,0.8,4.37
89.1,41.33,0.8,4.37
89.2,41.26,0.8,4.37
89.3,41.13,0.8,4.37
89.4,41.02,0.81,4.37
89.5,41,0.81,4.37
89.6,41.05,0.81,4.37
89.7,41.12,0.81,4.37
89.8,41.21,0.81,4.37
89.9,41.3,0.81,4.37
90,41.39,0.81,4.37
90.1,41.64,0.81,4.37
90.2,41.84,0.81,4.37
90.3,41.78,0.81,4.37
90.4,41.65,0.81,4.37
90.5,41.63,0.81,4.37
90.6,41.62,0.81,4.37
90.7,41.62,0.81,4.37
90.8,41.67,0.81,4.37
90.9,41.75,0.81,4.37
91,41.83,0.81,4.37
91.1,41.87,0.81,4.37
91.2,41.9,0.81,4.37
91.3,41.9,0.81,4.37
91.4,41.9,0.81,4.37
91.5,41.94,0.82,4.37
91.6,42,0.82,4.37
91.7,42.02,0.82,4.37
91.8,42.02,0.82,4.37
91.9,42.02,0.82,4.37
92,41.97,0.82,4.37
92.1,41.89,0.82,4.37
92.2,41.86,0.82,4.37
92.3,41.9,0.82,4.37
92.4,41.95,0.82,4.37
92.5,42.03,0.82,4.37
92.6,42.09,0.82,4.37
92.7,42.1,0.82,4.37
92.8,42.1,0.82,4.37
92.9,42.1,0.82,4.37
93,42.12,0.82,4.37
93.1,42.14,0.82,4.37
93.2,42.17,0.82,4.37
93.3,42.18,0.82,4.37
93.4,42.13,0.83,4.37
93.5,42.11,0.83,4.37
93.6,42.11,0.83,4.37
93.7,42.12,0.83,4.37
93.8,42.11,0.83,4.37
93.9,42.15,0.83,4.37
94,42.22,0.83,4.37
94.1,42.28,0.83,4.37
94.2,42.32,0.83,4.37
94.3,42.31,0.83,4.37
94.4,42.3,0.83,4.37
94.5,42.31,0.83,4.37
94.6,42.32,0.83,4.37
94.7,42.29,0.83,4.37
94.8,42.22,0.83,4.37
94.9,42.18,0.83,4.37
95,42.18,0.83,4.37
95.1,42.23,0.83,4.37
95.2,42.35,0.83,4.37
95.3,42.43,0.83,4.37
95.4,42.45,0.84,4.37
95.5,42.45,0.84,4.37
95.6,42.46,0.84,4.37
95.7,42.52,0.84,4.37
95.8,42.59,0.84,4.37
95.9,42.63,0.84,4.37
96,42.64,0.84,4.37
96.1,42.68,0.84,4.37
96.2,42.78,0.84,4.37
96.3,42.85,0.84,4.37
96.4,42.88,0.84,4.37
96.5,42.87,0.84,4.37
96.6,42.89,0.84,4.37
96.7,42.97,0.84,4.37
96.8,42.99,0.84,4.37
96.9,42.97,0.84,4.37
97,42.96,0.84,4.37
97.1,42.96,0.84,4.37
97.2,42.98,0.84,4.37
97.3,42.99,0.85,4.37
97.4,42.94,0.85,4.37
97.5,42.83,0.85,4.37
97.6,42.74,0.85,4.37
97.7,42.75,0.85,4.37
97.8,42.83,0.85,4.37
97.9,42.95,0.85,4.37
98,42.94,0.85,4.37
98.1,42.84,0.85,4.37
98.2,42.79,0.85,4.37
98.3,42.77,0.85,4.37
98.4,42.8,0.85,4.37
98.5,42.85,0.85,4.37
98.6,42.91,0.85,4.37
98.7,42.96,0.85,4.37
98.8,43.01,0.85,4.37
98.9,43.09,0.85,4.37
99,43.17,0.85,4.37
99.1,43.23,0.85,4.37
99.2,43.24,0.85,4.37
99.3,43.29,0.86,4.37
99.4,43.36,0.86,4.37
99.5,43.4,0.86,4.37
99.6,43.4,0.86,4.37
99.7,43.4,0.86,4.37
99.8,43.36,0.86,4.37
99.9,43.34,0.86,4.37
100,43.37,0.86,4.37
100.1,43.35,0.86,4.37
100.2,43.25,0.86,4.37
100.3,43.14,0.86,4.37
100.4,43.17,0.86,4.37
100.5,43.29,0.86,4.37
100.6,43.4,0.86,4.37
100.7,43.51,0.86,4.37
100.8,43.59,0.86,4.37
100.9,43.61,0.86,4.37
101,43.59,0.86,4.37
101.1,43.6,0.86,4.37
101.2,43.64,0.86,4.37
101.3,43.67,0.87,4.37
101.4,43.71,0.87,4.37
101.5,43.72,0.87,4.37
101.6,43.78,0.87,4.37
101.7,43.87,0.87,4.37
101.8,43.92,0.87,4.37
101.9,43.91,0.87,4.37
102,43.92,0.87,4.37
102.1,43.93,0.87,4.37
102.2,43.93,0.87,4.37
102.3,43.93,0.87,4.37
102.4,43.9,0.87,4.37
102.5,43.84,0.87,4.37
102.6,43.78,0.87,4.37
102.7,43.7,0.87,4.37
102.8,43.64,0.87,4.37
102.9,43.57,0.87,4.37
103,43.5,0.87,4.37
103.1,43.49,0.87,4.37
103.2,43.57,0.87,4.37
103.3,43.72,0.88,4.37
103.4,43.85,0.88,4.37
103.5,43.88,0.88,4.37
103.6,43.86,0.88,4.37
103.7,43.9,0.88,4.37
103.8,43.99,0.88,4.37
103.9,44.03,0.88,4.37
104,44.01,0.88,4.37
104.1,44.02,0.88,4.37
104.2,44.09,0.88,4.37
104.3,44.16,0.88,4.37
104.4,44.26,0.88,4.37
104.5,44.33,0.88,4.37
104.6,44.28,0.88,4.37
104.7,44.24,0.88,4.37
104.8,44.27,0.88,4.37
104.9,44.29,0.88,4.37
105,44.24,0.88,4.37
105.1,44.23,0.88,4.37
105.2,44.29,0.89,4.37
105.3,44.4,0.89,4.37
105.4,44.63,0.89,4.37
105.5,44.83,0.89,4.37
105.6,44.66,0.89,4.37
105.7,44.38,0.89,4.37
105.8,44.3,0.89,4.37
105.9,44.36,0.89,4.37
106,44.44,0.89,4.37
106.1,44.53,0.89,4.37
106.2,44.54,0.89,4.37
106.3,44.54,0.89,4.37
106.4,44.57,0.89,4.37
106.5,44.59,0.89,4.37
106.6,44.59,0.89,4.37
106.7,44.59,0.89,4.37
106.8,44.57,0.89,4.37
106.9,44.57,0.89,4.37
107,44.6,0.89,4.37
107.1,44.62,0.89,4.37
107.2,44.64,0.89,4.37
107.3,44.6,0.9,4.37
107.4,44.59,0.9,4.37
107.5,44.64,0.9,4.37
107.6,44.67,0.9,4.37
107.7,44.7,0.9,4.37
107.8,44.71,0.9,4.37
107.9,44.73,0.9,4.37
108,44.78,0.9,4.37
108.1,44.8,0.9,4.37
108.2,44.75,0.9,4.37
108.3,44.68,0.9,4.37
108.4,44.65,0.9,4.37
108.5,44.66,0.9,4.37
108.6,44.7,0.9,4.37
108.7,44.79,0.9,4.37
108.8,44.9,0.9,4.37
108.9,44.94,0.9,4.37
109,44.89,0.9,4.37
109.1,44.91,0.9,4.37
109.2,44.98,0.9,4.37
109.3,45.03,0.9,4.37
109.4,45.05,0.9,4.37
109.5,45.08,0.9,4.37
109.6,45.11,0.91,4.37
109.7,45.19,0.91,4.37
109.8,45.3,0.91,4.37
109.9,45.36,0.91,4.37
110,45.35,0.91,4.37
110.1,45.36,0.91,4.37
110.2,45.39,0.91,4.37
110.3,45.43,0.91,4.37
110.4,45.44,0.91,4.37
110.5,45.42,0.91,4.37
110.6,45.45,0.91,4.37
110.7,45.46,0.91,4.37
110.8,45.44,0.91,4.37
110.9,45.39,0.91,4.37
111,45.28,0.91,4.37
111.1,45.2,0.91,4.37
111.2,45.23,0.91,4.37
111.3,45.31,0.91,4.37
111.4,45.4,0.91,4.37
111.5,45.44,0.91,4.37
111.6,45.39,0.91,4.37
111.7,45.31,0.91,4.37
111.8,45.25,0.91,4.37
111.9,45.22,0.91,4.37
112,45.26,0.92,4.37
112.1,45.3,0.92,4.37
112.2,45.33,0.92,4.37
112.3,45.35,0.92,4.37
112.4,45.43,0.92,4.37
112.5,45.58,0.92,4.37
112.6,45.68,0.92,4.37
112.7,45.68,0.92,4.37
112.8,45.68,0.92,4.37
112.9,45.74,0.92,4.37
113,45.77,0.92,4.37
113.1,45.8,0.92,4.37
113.2,45.8,0.92,4.37
113.3,45.79,0.92,4.37
113.4,45.81,0.92,4.37
113.5,45.82,0.92,4.37
113.6,45.79,0.92,4.37
113.7,45.71,0.92,4.37
113.8,45.62,0.92,4.37
113.9,45.61,0.92,4.37
114,45.69,0.92,4.37
114.1,45.82,0.92,4.37
114.2,45.95,0.92,4.37
114.3,46.01,0.92,4.37
114.4,46.03,0.93,4.37
114.5,46.04,0.93,4.37
114.6,46.07,0.93,4.37
114.7,46.11,0.93,4.37
114.8,46.15,0.93,4.37
114.9,46.17,0.93,4.37
115,46.17,0.93,4.37
115.1,46.2,0.93,4.37
115.2,46.27,0.93,4.37
115.3,46.32,0.93,4.37
115.4,46.32,0.93,4.37
115.5,46.32,0.93,4.37
115.6,46.33,0.93,4.37
115.7,46.32,0.93,4.37
115.8,46.33,0.93,4.37
115.9,46.36,0.93,4.37
116,46.34,0.93,4.37
116.1,46.32,0.93,4.37
116.2,46.26,0.93,4.37
116.3,46.15,0.93,4.37
116.4,46,0.93,4.37
116.5,45.92,0.93,4.37
116.6,45.93,0.93,4.37
116.7,45.99,0.93,4.37
116.8,46.13,0.93,4.37
116.9,46.24,0.93,4.37
117,46.31,0.93,4.37
117.1,46.38,0.94,4.37
117.2,46.41,0.94,4.37
117.3,46.42,0.94,4.37
117.4,46.45,0.94,4.37
117.5,46.51,0.94,4.37
117.6,46.5,0.94,4.37
117.7,46.5,0.94,4.37
117.8,46.55,0.94,4.37
117.9,46.62,0.94,4.37
118,46.7,0.94,4.37
118.1,46.73,0.94,4.37
118.2,46.72,0.94,4.37
118.3,46.74,0.94,4.37
118.4,46.78,0.94,4.37
118.5,46.79,0.94,4.37
118.6,46.79,0.94,4.37
118.7,46.83,0.94,4.37
118.8,46.9,0.94,4.37
118.9,46.93,0.94,4.37
119,46.92,0.94,4.37
119.1,46.84,0.94,4.37
119.2,46.75,0.94,4.37
119.3,46.78,0.94,4.37
119.4,46.85,0.94,4.37
119.5,46.92,0.94,4.37
119.6,47,0.94,4.37
119.7,47.03,0.94,4.37
119.8,47.02,0.94,4.37
119.9,46.99,0.94,4.37
120,46.99,0.95,4.37
120.1,47.05,0.95,4.37
120.2,47.07,0.95,4.37
120.3,47.01,0.95,4.37
120.4,46.97,0.95,4.37
120.5,47,0.95,4.37
120.6,47.13,0.95,4.37
120.7,47.36,0.95,4.37
120.8,47.51,0.95,4.37
120.9,47.34,0.95,4.37
121,47.14,0.95,4.37
121.1,47.12,0.95,4.37
121.2,47.12,0.95,4.37
121.3,47.14,0.95,4.37
121.4,47.15,0.95,4.37
121.5,47.19,0.95,4.37
121.6,47.25,0.95,4.37
121.7,47.28,0.95,4.37
121.8,47.2,0.95,4.37
121.9,47.1,0.95,4.37
122,47.06,0.95,4.37
122.1,47.09,0.95,4.37
122.2,47.19,0.95,4.37
122.3,47.29,0.95,4.37
122.4,47.38,0.95,4.37
122.5,47.4,0.95,4.37
122.6,47.38,0.95,4.37
122.7,47.42,0.95,4.37
122.8,47.46,0.95,4.37
122.9,47.47,0.95,4.37
123,47.47,0.95,4.37
123.1,47.47,0.96,4.37
123.2,47.53,0.96,4.37
123.3,47.67,0.96,4.37
123.4,47.79,0.96,4.37
123.5,47.85,0.96,4.37
123.6,47.85,0.96,4.37
123.7,47.86,0.96,4.37
123.8,47.87,0.96,4.37
123.9,47.88,0.96,4.37
124,47.88,0.96,4.37
124.1,47.86,0.96,4.37
124.2,47.87,0.96,4.37
124.3,47.87,0.96,4.37
124.4,47.85,0.96,4.37
124.5,47.78,0.96,4.37
124.6,47.68,0.96,4.37
124.7,47.66,0.96,4.37
124.8,47.69,0.96,4.37
124.9,47.76,0.96,4.37
125,47.84,0.96,4.37
125.1,47.83,0.96,4.37
125.2,47.8,0.96,4.37
125.3,47.76,0.96,4.37
125.4,47.71,0.96,4.37
125.5,47.71,0.96,4.37
125.6,47.71,0.96,4.37
125.7,47.73,0.96,4.37
125.8,47.79,0.96,4.37
125.9,47.85,0.96,4.37
126,47.95,0.96,4.37
126.1,48.08,0.96,4.37
126.2,48.12,0.96,4.37
126.3,48.13,0.97,4.37
126.4,48.18,0.97,4.37
126.5,48.24,0.97,4.37
126.6,48.27,0.97,4.37
126.7,48.24,0.97,4.37
126.8,48.21,0.97,4.37
126.9,48.23,0.97,4.37
127,48.25,0.97,4.37
127.1,48.21,0.97,4.37
127.2,48.11,0.97,4.37
127.3,48.03,0.97,4.37
127.4,48.02,0.97,4.37
127.5,48.05,0.97,4.37
127.6,48.15,0.97,4.37
127.7,48.25,0.97,4.37
127.8,48.29,0.97,4.37
127.9,48.37,0.97,4.37
128,48.47,0.97,4.37
128.1,48.49,0.97,4.37
128.2,48.49,0.97,4.37
128.3,48.52,0.97,4.37
128.4,48.55,0.97,4.37
128.5,48.59,0.97,4.37
128.6,48.62,0.97,4.37
128.7,48.69,0.97,4.37
128.8,48.77,0.97,4.37
128.9,48.76,0.97,4.37
129,48.75,0.97,4.37
129.1,48.76,0.97,4.37
129.2,48.77,0.97,4.37
129.3,48.77,0.98,4.37
129.4,48.77,0.98,4.37
129.5,48.78,0.98,4.37
129.6,48.77,0.98,4.37
129.7,48.75,0.98,4.37
129.8,48.67,0.98,4.37
129.9,48.51,0.98,4.37
130,48.39,0.98,4.37
130.1,48.37,0.98,4.37
130.2,48.44,0.98,4.37
130.3,48.54,0.98,4.37
130.4,48.61,0.98,4.37
130.5,48.66,0.98,4.37
130.6,48.75,0.98,4.37
130.7,48.81,0.98,4.37
130.8,48.85,0.98,4.37
130.9,48.89,0.98,4.37
131,48.91,0.98,4.37
131.1,48.91,0.98,4.37
131.2,48.92,0.98,4.37
131.3,48.97,0.98,4.37
131.4,49.06,0.98,4.37
131.5,49.15,0.98,4.37
131.6,49.18,0.98,4.37
131.7,49.19,0.98,4.37
131.8,49.23,0.98,4.37
131.9,49.25,0.98,4.37
132,49.23,0.98,4.37
132.1,49.21,0.98,4.37
132.2,49.24,0.98,4.37
132.3,49.3,0.98,4.37
132.4,49.36,0.98,4.37
132.5,49.35,0.99,4.37
132.6,49.31,0.99,4.37
132.7,49.26,0.99,4.37
132.8,49.23,0.99,4.37
132.9,49.29,0.99,4.37
133,49.37,0.99,4.37
133.1,49.42,0.99,4.37
133.2,49.41,0.99,4.37
133.3,49.41,0.99,4.37
133.4,49.44,0.99,4.37
133.5,49.47,0.99,4.37
133.6,49.5,0.99,4.37
133.7,49.5,0.99,4.37
133.8,49.48,0.99,4.37
133.9,49.47,0.99,4.37
134,49.49,0.99,4.37
134.1,49.53,0.99,4.37
134.2,49.6,0.99,4.37
134.3,49.61,0.99,4.37
134.4,49.56,0.99,4.37
134.5,49.52,0.99,4.37
134.6,49.51,0.99,4.37
134.7,49.53,0.99,4.37
134.8,49.57,0.99,4.37
134.9,49.59,0.99,4.37
135,49.63,0.99,4.37
135.1,49.66,0.99,4.37
135.2,49.66,0.99,4.37
135.3,49.59,0.99,4.37
135.4,49.5,0.99,4.37
135.5,49.45,0.99,4.37
135.6,49.46,0.99,4.37
135.7,49.5,0.99,4.37
135.8,49.58,0.99,4.37
135.9,49.73,0.99,4.37
136,49.98,0.99,4.37
136.1,50.22,0.99,4.37
136.2,50.23,0.99,4.37
136.3,50.03,0.99,4.37
136.4,49.94,0.99,4.37
136.5,49.95,0.99,4.37
136.6,49.93,0.99,4.37
136.7,49.94,0.99,4.37
136.8,50.03,0.99,4.37
136.9,50.18,0.99,4.37
137,50.31,0.99,4.37
137.1,50.34,0.99,4.37
137.2,50.32,0.99,4.37
137.3,50.29,1,4.37
137.4,50.3,1,4.37
137.5,50.32,1,4.37
137.6,50.32,1,4.37
137.7,50.32,1,4.37
137.8,50.31,1,4.37
137.9,50.3,1,4.37
138,50.23,1,4.37
138.1,50.12,1,4.37
138.2,50.11,1,4.37
138.3,50.16,1,4.37
138.4,50.21,1,4.37
138.5,50.26,1,4.37
138.6,50.28,1,4.37
138.7,50.29,1,4.37
138.8,50.29,1,4.37
138.9,50.25,1,4.37
139,50.22,1,4.37
139.1,50.2,1,4.37
139.2,50.19,1,4.37
139.3,50.23,1,4.37
139.4,50.31,1,4.37
139.5,50.41,1,4.37
139.6,50.5,1,4.37
139.7,50.53,1,4.37
139.8,50.55,1,4.37
139.9,50.61,1,4.37
140,50.63,1,4.37
140.1,50.64,1,4.37
140.2,50.68,1,4.37
140.3,50.66,1,4.37
140.4,50.65,1,4.37
140.5,50.66,1,4.37
140.6,50.65,1,4.37
140.7,50.61,1,4.37
140.8,50.53,1,4.37
140.9,50.49,1,4.37
141,50.51,1,4.37
141.1,50.58,1,4.37
141.2,50.65,1,4.37
141.3,50.71,1,4.37
141.4,50.8,1,4.37
141.5,50.91,1,4.37
141.6,50.98,1,4.37
141.7,51.01,1,4.37
141.8,51.04,1,4.37
141.9,51.06,1,4.37
142,51.06,1,4.37
142.1,51.1,1,4.37
142.2,51.14,1,4.37
142.3,51.18,1,4.37
142.4,51.23,1,4.37
142.5,51.23,1,4.37
142.6,51.21,1,4.37
142.7,51.2,1,4.37
142.8,51.17,1,4.37
142.9,51.15,1,4.37
143,51.17,1,4.37
143.1,51.18,1,4.37
143.2,51.19,1,4.37
143.3,51.2,1,4.37
143.4,51.07,1,4.37
143.5,50.86,1,4.37
143.6,50.78,1,4.37
143.7,50.82,1,4.37
143.8,50.93,1,4.37
143.9,51.07,1.01,4.37
144,51.13,1.01,4.37
144.1,51.15,1.01,4.37
144.2,51.2,1.01,4.37
144.3,51.27,1.01,4.37
144.4,51.31,1.01,4.37
144.5,51.32,1.01,4.37
144.6,51.31,1.01,4.37
144.7,51.32,1.01,4.37
144.8,51.35,1.01,4.37
144.9,51.43,1.01,4.37
145,51.53,1.01,4.37
145.1,51.56,1.01,4.37
145.2,51.55,1.01,4.37
145.3,51.58,1.01,4.37
145.4,51.64,1.01,4.37
145.5,51.65,1.01,4.37
145.6,51.63,1.01,4.37
145.7,51.62,1.01,4.37
145.8,51.59,1.01,4.37
145.9,51.62,1.01,4.37
146,51.67,1.01,4.37
146.1,51.67,1.01,4.37
146.2,51.61,1.01,4.37
146.3,51.55,1.01,4.37
146.4,51.55,1.01,4.37
146.5,51.65,1.01,4.37
146.6,51.76,1.01,4.37
146.7,51.82,1.01,4.37
146.8,51.88,1.01,4.37
146.9,51.91,1.01,4.37
147,51.9,1.01,4.37
147.1,51.89,1.01,4.37
147.2,51.88,1.01,4.37
147.3,51.88,1.01,4.37
147.4,51.87,1.01,4.37
147.5,51.87,1.01,4.37
147.6,51.95,1.01,4.37
147.7,52,1.01,4.37
147.8,52.04,1.01,4.37
147.9,52.03,1.01,4.37
148,51.98,1.01,4.37
148.1,51.96,1.01,4.37
148.2,51.95,1.01,4.37
148.3,51.95,1.01,4.37
148.4,51.93,1.01,4.37
148.5,51.91,1.01,4.37
148.6,51.94,1.01,4.37
148.7,52,1.01,4.37
148.8,51.97,1.01,4.37
148.9,51.89,1.01,4.37
149,51.88,1.01,4.37
149.1,51.9,1.01,4.37
149.2,51.97,1.01,4.37
149.3,52.05,1.01,4.37
149.4,52.11,1.01,4.37
149.5,52.16,1.01,4.37
149.6,52.23,1.02,4.37
149.7,52.27,1.02,4.37
149.8,52.26,1.02,4.37
149.9,52.29,1.02,4.37
150,52.31,1.02,4.37
150.1,52.32,1.02,4.37
150.2,52.37,1.02,4.37
150.3,52.42,1.02,4.37
150.4,52.49,1.02,4.37
150.5,52.54,1.02,4.37
150.6,52.58,1.02,4.37
150.7,52.65,1.02,4.37
150.8,52.69,1.02,4.37
150.9,52.65,1.02,4.37
151,52.56,1.02,4.37
151.1,52.56,1.02,4.37
151.2,52.63,1.02,4.37
151.3,52.75,1.02,4.37
151.4,52.94,1.02,4.37
151.5,52.97,1.02,4.37
151.6,52.73,1.02,4.37
151.7,52.52,1.02,4.37
151.8,52.51,1.02,4.37
151.9,52.57,1.02,4.37
152,52.65,1.02,4.37
152.1,52.67,1.02,4.37
152.2,52.66,1.02,4.37
152.3,52.67,1.02,4.37
152.4,52.69,1.02,4.37
152.5,52.68,1.02,4.37
152.6,52.62,1.02,4.37
152.7,52.59,1.02,4.37
152.8,52.62,1.02,4.37
152.9,52.64,1.02,4.37
153,52.74,1.02,4.37
153.1,52.87,1.02,4.37
153.2,52.94,1.02,4.37
153.3,52.95,1.02,4.37
153.4,52.98,1.02,4.37
153.5,53.01,1.02,4.37
153.6,53.01,1.02,4.37
153.7,53.01,1.02,4.37
153.8,53.01,1.02,4.37
153.9,53.03,1.02,4.37
154,53.04,1.02,4.37
154.1,53.03,1.02,4.37
154.2,52.98,1.02,4.37
154.3,52.93,1.02,4.37
154.4,52.92,1.02,4.37
154.5,52.94,1.02,4.37
154.6,52.99,1.02,4.37
154.7,53.05,1.02,4.37
154.8,53.08,1.02,4.37
154.9,53.11,1.02,4.37
155,53.17,1.02,4.37
155.1,53.26,1.02,4.37
155.2,53.36,1.02,4.37
155.3,53.4,1.02,4.37
155.4,53.39,1.02,4.37
155.5,53.38,1.02,4.37
155.6,53.41,1.02,4.37
155.7,53.47,1.02,4.37
155.8,53.52,1.02,4.37
155.9,53.55,1.02,4.37
156,53.56,1.02,4.37
156.1,53.58,1.02,4.37
156.2,53.61,1.02,4.37
156.3,53.6,1.02,4.37
156.4,53.56,1.02,4.37
156.5,53.54,1.02,4.37
156.6,53.54,1.02,4.37
156.7,53.58,1.02,4.37
156.8,53.59,1.02,4.37
156.9,53.48,1.02,4.37
157,53.33,1.02,4.37
157.1,53.25,1.02,4.37
157.2,53.24,1.02,4.37
157.3,53.3,1.02,4.37
157.4,53.38,1.02,4.37
157.5,53.42,1.02,4.37
157.6,53.44,1.02,4.37
157.7,53.49,1.02,4.37
157.8,53.58,1.02,4.37
157.9,53.63,1.02,4.37
158,53.64,1.02,4.37
158.1,53.62,1.02,4.37
158.2,53.61,1.02,4.37
158.3,53.65,1.02,4.37
158.4,53.75,1.02,4.37
158.5,53.87,1.02,4.37
158.6,53.93,1.02,4.37
158.7,53.95,1.02,4.37
158.8,53.97,1.02,4.37
158.9,53.97,1.02,4.37
159,53.95,1.02,4.37
159.1,53.94,1.02,4.37
159.2,53.96,1.02,4.37
159.3,53.99,1.02,4.37
159.4,54.06,1.02,4.37
159.5,54.08,1.02,4.37
159.6,54.05,1.02,4.37
159.7,54.02,1.02,4.37
159.8,53.96,1.02,4.37
159.9,53.96,1.02,4.37
160,54.01,1.02,4.37
160.1,54.08,1.02,4.37
160.2,54.15,1.02,4.37
160.3,54.2,1.02,4.37
160.4,54.23,1.02,4.37
160.5,54.26,1.02,4.37
160.6,54.3,1.02,4.37
160.7,54.32,1.02,4.37
160.8,54.3,1.02,4.37
160.9,54.28,1.02,4.37
161,54.26,1.02,4.37
161.1,54.27,1.02,4.37
161.2,54.36,1.02,4.37
161.3,54.41,1.02,4.37
161.4,54.42,1.02,4.37
161.5,54.38,1.02,4.37
161.6,54.34,1.02,4.37
161.7,54.31,1.02,4.37
161.8,54.29,1.02,4.37
161.9,54.28,1.02,4.37
162,54.29,1.02,4.37
162.1,54.35,1.02,4.37
162.2,54.37,1.02,4.37
162.3,54.34,1.02,4.37
162.4,54.29,1.02,4.37
162.5,54.28,1.02,4.37
162.6,54.3,1.02,4.37
162.7,54.34,1.02,4.37
162.8,54.42,1.02,4.37
162.9,54.51,1.02,4.37
163,54.55,1.02,4.37
163.1,54.55,1.02,4.37
163.2,54.58,1.02,4.37
163.3,54.64,1.02,4.37
163.4,54.7,1.02,4.37
163.5,54.74,1.02,4.37
163.6,54.73,1.02,4.37
163.7,54.71,1.02,4.37
163.8,54.74,1.02,4.37
163.9,54.82,1.02,4.37
164,54.87,1.03,4.37
164.1,54.92,1.03,4.37
164.2,55.01,1.03,4.37
164.3,55.06,1.03,4.37
164.4,55.03,1.03,4.37
164.5,55.02,1.03,4.37
164.6,55.04,1.03,4.37
164.7,55.04,1.03,4.37
164.8,55.06,1.03,4.37
164.9,55.08,1.02,4.37
165,55.05,1.02,4.37
165.1,54.95,1.03,4.37
165.2,54.92,1.03,4.37
165.3,54.94,1.03,4.37
165.4,54.97,1.03,4.37
165.5,55.04,1.03,4.37
165.6,55.1,1.03,4.37
165.7,55.12,1.03,4.37
165.8,55.12,1.03,4.37
165.9,55.12,1.03,4.37
166,55.09,1.03,4.37
166.1,55.01,1.03,4.37
166.2,54.94,1.03,4.37
166.3,54.88,1.03,4.37
166.4,54.86,1.03,4.37
166.5,54.93,1.03,4.37
166.6,55.08,1.03,4.37
166.7,55.33,1.03,4.37
166.8,55.59,1.03,4.37
166.9,55.64,1.03,4.37
167,55.5,1.03,4.37
167.1,55.38,1.03,4.37
167.2,55.36,1.03,4.37
167.3,55.35,1.03,4.37
167.4,55.36,1.03,4.37
167.5,55.39,1.03,4.37
167.6,55.4,1.03,4.37
167.7,55.35,1.03,4.37
167.8,55.29,1.03,4.37
167.9,55.27,1.03,4.37
168,55.28,1.03,4.37
168.1,55.35,1.03,4.37
168.2,55.43,1.03,4.37
168.3,55.45,1.03,4.37
168.4,55.46,1.03,4.37
168.5,55.49,1.03,4.37
168.6,55.57,1.03,4.37
168.7,55.69,1.03,4.37
168.8,55.77,1.03,4.37
168.9,55.76,1.03,4.37
169,55.75,1.03,4.37
169.1,55.74,1.03,4.37
169.2,55.79,1.03,4.37
169.3,55.9,1.03,4.37
169.4,55.94,1.03,4.37
169.5,55.94,1.03,4.37
169.6,55.98,1.03,4.37
169.7,56,1.03,4.37
169.8,55.99,1.03,4.37
169.9,55.97,1.03,4.37
170,55.94,1.03,4.37
170.1,55.9,1.03,4.37
170.2,55.91,1.03,4.37
170.3,55.91,1.03,4.37
170.4,55.84,1.03,4.37
170.5,55.75,1.03,4.37
170.6,55.65,1.03,4.37
170.7,55.62,1.03,4.37
170.8,55.64,1.03,4.37
170.9,55.7,1.03,4.37
171,55.76,1.03,4.37
171.1,55.8,1.03,4.37
171.2,55.83,1.03,4.37
171.3,55.87,1.03,4.37
171.4,55.93,1.03,4.37
171.5,55.97,1.03,4.37
171.6,55.98,1.03,4.37
171.7,56,1.03,4.37
171.8,56.02,1.03,4.37
171.9,56.08,1.03,4.37
172,56.2,1.03,4.37
172.1,56.23,1.03,4.37
172.2,56.22,1.03,4.37
172.3,56.27,1.03,4.37
172.4,56.32,1.03,4.37
172.5,56.36,1.03,4.37
172.6,56.4,1.03,4.37
172.7,56.38,1.03,4.37
172.8,56.33,1.03,4.37
172.9,56.31,1.03,4.37
173,56.32,1.03,4.37
173.1,56.3,1.03,4.37
173.2,56.24,1.03,4.37
173.3,56.26,1.03,4.37
173.4,56.3,1.03,4.37
173.5,56.34,1.03,4.37
173.6,56.4,1.03,4.37
173.7,56.45,1.03,4.37
173.8,56.5,1.03,4.37
173.9,56.56,1.03,4.37
174,56.59,1.03,4.37
174.1,56.61,1.03,4.37
174.2,56.65,1.03,4.37
174.3,56.64,1.03,4.37
174.4,56.64,1.03,4.37
174.5,56.67,1.03,4.37
174.6,56.72,1.03,4.37
174.7,56.79,1.03,4.37
174.8,56.81,1.03,4.37
174.9,56.82,1.03,4.37
175,56.82,1.03,4.37
175.1,56.78,1.03,4.37
175.2,56.74,1.03,4.37
175.3,56.65,1.03,4.37
175.4,56.65,1.03,4.37
175.5,56.64,1.03,4.37
175.6,56.68,1.03,4.37
175.7,56.72,1.03,4.37
175.8,56.71,1.03,4.37
175.9,56.65,1.03,4.37
176,56.65,1.03,4.37
176.1,56.7,1.03,4.37
